Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
122406,4,4,3.179,1.06,1,0,3,False,10.34,5,1,4,3.323,75.06,2
122407,1,4,3.713,0.52,3,1,2,True,17.93,2,1,3,3.939,81.21,2
122408,1,1,2.989,12.79,3,2,5,True,3.89,3,1,6,3.414,75.84,0
122409,4,4,3.143,9.64,1,2,2,True,5.0,2,1,5,3.37,61.72,1
122410,1,3,2.95,3.35,3,1,1,True,12.37,2,1,6,3.197,64.49,0
122411,0,4,2.783,0.75,0,0,4,False,13.4,5,1,3,2.852,77.11,1
122412,4,3,3.607,9.12,1,1,2,True,12.48,2,1,1,4.0,83.35,1
122413,3,3,3.733,4.34,3,0,4,True,9.23,4,0,5,3.911,74.91,0
122414,1,3,3.305,7.88,2,2,2,False,10.07,3,2,6,3.75,100.0,2
122415,3,2,1.994,10.29,1,2,2,False,9.83,4,1,2,2.175,70.76,2
122416,4,1,2.692,1.58,1,0,3,True,13.35,2,1,4,3.092,82.98,0
122417,3,4,3.676,14.31,3,1,2,True,11.15,2,0,6,3.843,100.0,2
122418,1,2,2.965,0.43,1,2,2,True,9.51,3,1,4,3.211,78.95,2
122419,1,3,2.261,3.19,2,1,2,False,7.54,2,0,6,2.467,68.29,2
122420,1,1,3.521,1.68,4,1,1,False,13.32,4,1,4,4.0,52.03,1
122421,4,0,3.043,13.18,1,1,3,True,8.0,5,1,1,3.407,77.62,2
122422,3,0,3.597,1.08,2,1,1,False,16.24,2,0,4,3.824,50.86,2
122423,1,2,3.54,0.82,3,0,5,False,13.52,2,1,1,3.736,55.06,2
122424,4,1,3.482,22.9,1,2,3,False,26.44,6,1,5,4.0,91.41,0
122425,4,0,2.872,14.18,1,1,2,True,10.02,6,1,4,2.985,61.11,2
122426,4,4,3.457,0.64,2,0,4,False,9.88,3,1,6,3.252,94.12,1
122427,1,4,2.222,12.38,3,1,2,False,10.68,3,2,6,2.328,61.96,0
122428,1,4,2.922,4.86,0,2,1,False,9.58,5,1,2,3.162,84.54,1
122429,2,0,3.699,4.32,0,2,2,False,8.21,3,1,4,3.938,89.39,1
122430,2,3,2.438,31.46,2,0,4,False,12.67,8,0,6,1.991,56.89,0
122431,1,0,3.474,0.59,0,1,1,True,8.57,1,1,3,3.573,79.5,1
122432,1,2,3.704,40.0,3,1,2,True,10.76,9,0,5,3.937,71.92,0
122433,4,0,3.833,40.0,1,1,1,True,9.29,7,1,8,3.882,71.6,0
122434,4,3,3.722,4.99,1,2,4,False,17.0,1,1,2,3.997,100.0,1
122435,4,3,2.949,21.48,3,0,5,True,9.77,5,0,9,3.068,63.15,0
122436,3,3,3.199,0.26,4,1,2,False,6.01,1,0,1,3.615,66.56,1
122437,1,3,2.989,3.44,4,0,4,False,13.36,2,1,1,3.034,68.83,1
122438,3,1,2.352,8.95,1,2,2,False,14.12,3,1,6,2.744,80.16,1
122439,2,4,3.041,7.34,0,2,3,True,2.16,5,0,5,3.052,49.43,2
122440,3,1,3.169,17.58,2,0,5,True,4.57,6,1,5,3.069,76.14,0
122441,1,0,3.309,23.97,1,1,1,True,8.42,6,2,8,2.85,77.69,0
122442,2,2,3.417,0.24,0,1,3,False,9.67,1,2,4,3.54,84.76,1
122443,4,0,2.498,8.3,1,0,4,False,7.66,2,1,8,2.862,89.64,2
122444,1,4,3.412,12.05,0,2,1,True,9.85,4,1,1,3.617,77.6,0
122445,3,2,2.011,1.05,2,2,1,False,6.64,2,2,4,2.311,59.1,2
122446,4,1,3.594,2.21,1,0,4,True,8.64,3,0,6,4.0,88.34,1
122447,4,4,3.54,4.9,2,2,3,True,7.35,1,0,1,3.699,59.16,1
122448,1,3,2.32,2.24,2,1,3,False,17.44,4,1,8,2.749,64.31,0
122449,3,3,3.163,3.89,1,0,3,False,1.0,2,1,4,3.556,100.0,2
122450,1,4,3.093,8.44,3,1,2,False,13.95,5,2,7,3.146,58.29,1
122451,4,0,1.899,18.14,4,0,3,True,1.74,3,1,9,1.81,69.47,2
122452,2,2,3.322,3.54,0,0,5,True,7.78,1,2,7,3.498,70.2,0
122453,2,4,2.429,8.61,0,1,2,False,9.82,4,1,5,2.493,62.4,2
122454,0,3,2.379,4.85,0,1,1,False,3.98,2,1,1,2.539,65.98,1
122455,0,0,2.693,5.03,0,1,1,False,19.68,1,2,2,2.936,43.13,1
122456,1,0,3.262,12.91,3,1,3,False,8.33,6,2,6,3.198,81.93,2
122457,4,3,2.746,18.91,2,1,3,True,10.35,8,1,7,2.545,80.76,2
122458,3,1,2.509,11.53,4,1,1,True,9.66,5,2,8,2.75,58.0,2
122459,1,4,3.563,5.93,2,1,2,False,8.33,4,0,7,3.797,58.6,2
122460,3,3,2.507,3.7,0,2,4,True,18.24,1,1,5,2.742,79.51,2
122461,1,2,2.971,3.03,3,0,3,True,20.93,2,2,4,3.462,72.91,0
122462,0,3,2.827,7.94,3,1,1,False,14.75,3,1,2,3.058,80.3,2
122463,0,4,2.692,3.23,2,1,1,False,14.12,3,1,5,3.084,43.32,2
122464,2,1,2.659,1.47,2,2,3,False,11.83,2,2,1,2.788,90.7,0
122465,3,0,2.191,4.19,2,1,1,False,1.5,3,1,6,2.089,38.84,0
122466,4,1,3.559,4.94,0,0,4,True,6.17,2,0,5,3.721,89.61,2
122467,0,3,2.661,4.92,0,2,4,True,8.29,2,1,4,2.754,66.4,2
122468,3,1,2.701,2.48,3,2,4,True,8.13,4,1,5,2.768,66.54,1
122469,2,3,3.41,7.64,0,1,1,False,13.32,6,2,5,3.535,58.16,1
122470,1,1,3.228,7.44,1,1,2,True,12.72,3,2,3,3.382,76.87,2
122471,1,3,3.234,20.09,0,0,4,True,9.4,6,1,7,3.42,76.98,0
122472,0,1,3.765,6.54,4,0,5,False,8.29,2,2,3,4.0,74.03,2
122473,0,2,3.346,18.92,1,0,5,True,11.13,5,1,4,4.0,99.37,2
122474,1,1,3.635,15.97,3,2,4,True,4.67,6,1,5,3.997,97.1,2
122475,0,4,3.496,14.85,3,1,2,False,3.82,5,0,2,3.474,47.63,0
122476,2,3,2.893,1.59,3,2,2,True,7.34,1,0,1,2.907,76.48,2
122477,4,3,3.653,15.56,1,1,2,True,17.51,4,0,2,4.0,73.14,0
122478,2,3,3.852,31.22,0,1,1,True,1.0,6,1,3,3.901,62.74,2
122479,1,3,3.743,12.8,2,2,4,True,5.07,3,2,5,3.992,75.07,0
122480,4,0,3.816,5.05,1,2,3,True,19.53,4,2,6,4.0,87.44,1
122481,1,3,3.714,16.45,3,1,1,False,16.11,5,0,8,4.0,72.11,2
122482,2,0,3.444,11.52,2,1,2,True,19.33,2,2,7,3.58,66.34,0
122483,0,2,3.016,0.95,3,1,2,False,14.46,2,2,3,3.569,60.09,2
122484,4,3,3.428,14.07,1,2,2,True,9.82,6,2,6,3.598,84.33,0
122485,1,3,3.507,5.22,3,1,2,False,6.2,4,1,3,3.878,91.63,2
122486,1,3,3.134,1.8,3,1,3,True,15.52,4,2,6,3.385,91.85,2
122487,3,2,2.627,1.35,4,1,1,False,14.41,3,0,2,3.043,92.69,2
122488,1,0,3.56,1.61,3,1,3,False,13.38,5,0,6,3.757,79.73,1
122489,0,2,2.205,6.26,3,1,1,True,4.86,6,0,3,2.237,51.56,1
122490,3,2,3.55,0.29,4,0,5,False,11.85,5,0,4,3.536,74.9,2
122491,1,4,2.855,27.18,1,1,2,False,2.39,6,2,8,2.894,34.51,0
122492,4,2,3.44,17.77,0,0,5,True,11.74,4,0,7,3.763,93.52,1
122493,0,1,3.382,3.27,3,2,2,False,2.79,3,0,2,3.51,61.99,1
122494,1,2,3.377,1.23,2,0,4,False,7.07,2,1,1,3.407,62.99,1
122495,2,3,3.506,8.92,3,1,2,False,9.58,3,2,1,3.503,73.44,2
122496,1,2,2.968,5.19,3,2,4,False,9.08,3,0,1,3.107,88.16,0
122497,0,2,3.763,14.51,0,1,1,True,5.25,3,0,4,4.0,62.43,2
122498,3,0,2.473,9.17,0,2,2,False,2.55,3,1,6,2.469,88.13,2
122499,3,1,3.824,4.39,4,1,2,False,12.42,4,1,4,4.0,72.07,1
122500,2,2,3.084,0.59,2,1,2,False,14.64,4,2,2,3.67,77.98,2
122501,2,3,2.006,19.25,0,0,4,True,14.54,5,1,5,2.722,57.43,0
122502,4,3,3.662,12.32,4,0,3,True,15.63,2,0,4,3.963,94.45,1
122503,4,3,1.824,4.99,1,2,3,False,4.88,5,0,1,2.066,66.63,1
122504,3,0,3.05,6.19,3,1,3,False,9.37,1,1,1,3.275,76.96,1
122505,2,1,3.106,9.88,0,1,2,False,6.1,1,2,4,3.304,72.73,1
122506,1,3,2.966,0.5,1,0,3,False,5.69,4,1,4,2.957,83.47,0
122507,1,3,3.398,1.44,3,2,3,False,14.29,1,1,3,3.746,51.44,2
122508,0,2,3.64,7.04,3,2,1,True,14.88,4,0,2,4.0,61.73,2
122509,4,3,2.922,29.5,1,1,2,True,14.89,4,1,4,3.368,65.06,0
122510,2,2,3.575,6.23,0,1,2,False,15.51,5,0,4,3.808,84.04,2
122511,2,2,2.991,0.4,3,2,4,False,10.59,3,0,6,3.241,67.78,1
122512,2,3,3.23,3.83,0,1,3,False,11.25,3,2,1,3.594,78.6,2
122513,3,2,3.14,5.94,4,0,4,False,8.8,2,1,2,3.666,78.23,2
122514,0,0,2.757,2.89,2,0,5,True,14.78,3,1,3,2.928,83.58,1
122515,2,4,3.207,4.37,0,2,4,False,13.11,2,0,3,3.29,85.52,2
122516,3,2,2.582,8.74,4,1,1,False,6.61,2,1,6,2.649,73.76,2
122517,2,1,3.555,1.48,2,0,4,False,9.67,3,1,4,3.862,80.22,1
122518,0,1,3.221,6.44,3,0,5,True,11.73,1,0,1,3.682,73.87,1
122519,4,3,2.798,27.3,2,0,3,True,1.0,8,2,8,2.448,36.91,0
122520,0,4,2.766,4.77,1,2,4,False,8.99,2,2,4,2.865,53.24,1
122521,2,2,3.073,4.18,0,0,4,False,14.28,4,1,4,3.104,95.75,2
122522,4,2,3.691,29.93,1,2,3,True,5.18,8,0,8,3.688,53.99,0
122523,4,2,3.744,11.93,1,1,1,True,2.35,2,1,1,4.0,68.92,1
122524,2,0,3.78,7.58,0,1,2,False,16.62,3,1,2,4.0,73.9,1
122525,1,0,2.728,2.85,3,2,4,False,16.21,2,1,4,2.686,81.52,2
122526,4,0,2.394,7.69,1,2,5,False,3.13,2,0,4,2.273,81.13,1
122527,1,2,3.038,5.06,0,0,3,False,13.85,2,1,6,3.079,75.67,2
122528,1,4,2.717,1.43,0,1,1,False,12.01,1,1,3,2.923,69.88,1
122529,1,4,3.498,21.4,2,1,1,True,17.0,5,1,4,3.542,87.36,0
122530,0,2,2.109,11.25,0,1,2,False,13.33,5,1,6,2.157,75.33,2
122531,4,4,3.785,0.43,4,2,4,True,16.0,1,2,4,3.862,75.04,2
122532,1,3,2.537,4.27,3,2,4,False,16.37,3,1,7,2.865,93.63,2
122533,3,0,2.988,1.37,4,2,4,True,9.57,1,1,5,2.919,74.18,1
122534,1,0,2.868,6.43,3,2,5,False,13.94,6,1,5,3.098,64.01,2
122535,1,3,3.587,6.38,3,2,3,False,10.86,2,1,3,3.953,57.88,2
122536,1,4,3.004,1.87,3,1,2,False,1.58,2,2,6,2.736,51.73,2
122537,2,3,3.549,11.54,0,1,3,False,15.28,2,1,4,3.939,77.91,2
122538,1,0,3.173,2.04,3,0,3,False,17.13,1,1,5,3.57,89.15,1
122539,3,4,3.525,13.9,3,2,1,True,12.74,5,1,3,3.666,100.0,1
122540,4,0,3.745,0.3,1,2,3,True,9.96,2,0,6,3.788,84.44,1
122541,3,4,3.046,23.27,4,2,1,False,10.61,6,0,4,3.174,90.92,0
122542,4,4,3.495,1.69,2,0,3,False,12.01,1,1,4,3.639,68.04,1
122543,2,2,3.69,4.44,0,2,3,False,3.87,1,1,2,3.976,75.95,2
122544,0,2,2.91,0.69,0,0,4,True,2.51,1,0,8,2.972,51.3,0
122545,0,2,3.494,24.91,4,1,1,False,14.54,4,2,8,3.644,69.27,0
122546,3,4,3.24,5.26,3,1,2,True,19.14,4,2,5,3.177,63.45,2
122547,3,2,3.076,17.29,3,1,2,True,16.1,5,1,6,3.403,94.77,0
122548,2,1,3.377,8.03,4,1,2,False,15.45,4,1,5,3.77,77.1,2
122549,1,0,2.709,1.38,0,1,3,True,10.85,4,2,6,2.603,78.85,1
122550,2,0,3.628,1.8,0,2,3,False,7.64,3,2,3,3.889,93.72,1
122551,2,3,3.45,15.81,0,1,3,False,7.22,6,0,1,3.864,65.81,2
122552,2,4,3.586,1.99,1,2,1,False,7.35,3,1,6,3.561,87.06,0
122553,1,3,3.533,0.96,0,2,2,True,11.06,3,0,5,3.779,85.34,0
122554,1,2,2.576,5.26,1,1,3,True,12.63,3,1,4,3.056,76.5,2
122555,0,0,2.479,21.61,2,1,1,False,9.0,7,1,2,2.225,75.84,2
122556,1,4,3.194,3.18,1,0,4,False,9.19,1,2,4,3.604,93.33,1
122557,4,2,3.039,40.0,3,1,2,True,1.29,9,0,5,3.176,56.98,0
122558,1,2,3.746,1.79,4,1,1,False,9.41,3,0,3,4.0,67.47,2
122559,2,2,2.598,3.6,3,1,1,False,10.03,1,1,4,2.899,65.98,1
122560,2,1,3.096,1.9,1,0,5,False,3.7,3,1,7,3.323,87.65,1
122561,0,2,3.229,18.56,2,1,1,False,12.18,5,1,5,3.396,80.33,2
122562,1,3,2.845,2.96,1,1,2,True,11.81,3,0,3,3.095,63.57,2
122563,3,3,3.572,6.08,0,1,1,False,6.86,3,1,6,3.715,75.18,2
122564,1,0,2.537,1.56,3,0,4,True,11.99,3,1,4,2.869,100.0,1
122565,1,2,2.82,8.82,1,1,1,False,12.51,3,0,6,3.113,54.95,1
122566,0,1,2.946,5.75,0,0,5,False,18.67,2,1,1,3.436,100.0,0
122567,4,3,3.127,2.78,1,2,2,True,9.26,4,1,5,3.31,87.57,2
122568,4,4,2.484,25.78,1,2,3,True,13.4,7,0,3,2.691,84.52,0
122569,4,4,3.898,0.59,0,1,3,True,21.26,1,1,3,4.0,82.03,1
122570,2,4,3.402,2.51,0,1,2,False,16.84,3,1,5,3.764,75.77,1
122571,4,2,3.171,1.99,3,1,1,False,3.39,1,1,2,3.114,62.3,2
122572,3,0,3.555,0.96,2,1,3,True,12.02,1,2,1,3.68,76.7,1
122573,1,4,3.153,3.5,1,0,5,False,11.41,2,0,3,3.463,91.51,1
122574,1,2,3.421,22.87,3,1,1,False,18.47,5,2,10,3.548,83.09,0
122575,4,2,3.639,0.28,1,2,4,False,8.79,2,2,5,3.627,79.98,1
122576,2,2,3.881,9.69,0,2,4,True,14.57,2,0,6,4.0,91.61,2
122577,2,3,3.174,2.0,0,2,2,True,7.26,3,0,4,3.242,77.01,1
122578,1,0,3.474,0.03,3,1,1,True,14.98,1,2,1,3.392,71.45,1
122579,2,4,2.819,11.74,0,1,1,True,8.59,6,1,4,3.118,73.77,2
122580,1,1,2.774,13.31,0,1,1,False,9.38,3,1,4,3.152,66.18,2
122581,1,3,3.175,1.98,3,0,4,True,15.62,2,0,5,3.374,74.24,1
122582,0,3,3.728,1.44,0,0,5,False,11.11,5,1,4,3.943,89.56,2
122583,4,0,1.907,14.85,1,2,4,False,7.98,5,2,7,2.04,64.24,0
122584,0,0,3.486,14.33,3,1,3,True,10.89,6,0,1,3.649,75.19,2
122585,1,2,3.214,16.5,3,2,2,True,2.56,3,1,6,3.507,74.03,0
122586,1,1,2.51,3.65,3,1,3,False,19.85,5,0,3,2.819,80.94,1
122587,2,4,3.925,2.42,0,0,5,False,12.11,5,1,6,4.0,67.78,2
122588,2,1,2.748,11.64,0,1,3,False,13.19,5,1,4,2.84,95.66,2
122589,4,0,3.616,7.54,3,1,1,False,9.22,3,0,5,3.627,79.7,1
122590,3,4,3.203,2.55,4,1,1,True,8.9,4,1,3,3.051,51.3,2
122591,2,4,3.347,0.21,4,2,4,False,16.17,1,1,1,3.609,65.78,1
122592,3,0,3.113,1.17,4,2,3,False,23.55,4,1,4,3.373,78.96,2
122593,2,1,3.278,10.55,0,0,4,True,13.24,5,1,7,3.449,96.65,0
122594,4,4,3.34,19.57,0,0,3,True,18.39,6,1,8,3.636,100.0,0
122595,1,0,3.505,2.7,4,2,4,False,13.75,4,0,2,3.627,73.79,1
122596,4,0,2.758,38.79,4,2,1,True,12.82,7,1,6,2.972,71.05,0
122597,3,2,3.699,9.58,3,1,3,False,8.48,3,1,4,4.0,52.16,2
122598,0,0,2.564,1.73,2,1,1,False,12.39,2,0,5,2.554,49.6,0
122599,1,0,3.355,1.34,3,1,3,False,2.81,2,1,2,3.279,72.43,1
122600,1,0,3.48,12.83,1,2,5,True,11.91,5,1,8,3.697,66.93,1
122601,1,0,2.534,27.6,3,0,5,False,9.97,8,1,3,2.753,82.24,2
122602,3,1,3.033,5.86,4,2,2,False,10.9,1,1,4,3.287,85.04,2
122603,4,2,3.637,0.5,0,0,3,True,10.67,4,0,5,4.0,69.86,2
122604,0,3,3.177,2.42,2,1,2,False,3.95,4,1,1,3.415,66.7,2
122605,1,3,3.527,4.6,3,1,1,False,5.04,5,2,9,3.905,86.41,2
122606,3,1,2.533,5.47,4,1,2,True,12.37,3,1,3,3.054,63.78,2
122607,0,0,2.278,3.42,3,1,1,True,18.56,2,2,2,2.592,62.38,2
122608,3,2,3.663,0.49,4,2,4,False,10.58,1,1,3,3.657,73.28,2
122609,1,4,3.129,0.91,1,1,2,False,16.52,2,1,1,3.42,83.34,1
122610,4,2,3.374,10.74,4,0,5,False,6.59,4,2,7,3.448,79.25,2
122611,1,4,1.849,7.8,3,1,2,False,6.57,6,0,6,1.778,70.49,1
122612,1,0,3.708,13.51,2,1,1,True,16.34,5,2,5,4.0,54.52,2
122613,0,3,3.263,9.75,1,2,2,False,13.87,4,0,5,3.664,79.22,0
122614,4,0,1.776,2.4,1,1,1,False,16.25,1,1,1,2.179,78.35,2
122615,1,1,2.785,3.3,3,1,1,False,4.43,4,0,4,3.013,75.4,0
122616,4,0,3.21,15.13,1,2,2,False,8.78,5,1,2,3.407,73.78,1
122617,3,2,3.44,1.15,4,2,3,True,14.83,3,2,2,3.783,65.56,1
122618,4,3,3.417,14.54,1,1,3,False,20.54,5,2,9,3.51,70.51,2
122619,1,0,3.191,3.71,4,2,3,True,13.51,3,1,3,3.236,66.64,1
122620,4,1,3.683,6.82,0,0,4,True,1.9,1,1,1,3.749,87.96,0
122621,2,4,3.972,6.68,4,0,3,False,7.35,5,1,6,3.98,90.08,1
122622,3,1,2.735,2.97,0,2,1,False,9.6,5,0,2,2.811,87.51,2
122623,4,0,3.177,7.87,1,0,4,False,19.79,5,1,5,3.627,89.45,0
122624,4,3,3.696,13.77,1,0,3,False,5.67,3,1,5,4.0,77.23,0
122625,4,0,3.455,15.78,3,2,3,True,13.82,5,0,7,3.58,79.95,2
122626,1,4,3.147,1.57,2,2,3,False,13.86,4,1,4,3.661,76.89,2
122627,1,2,3.504,0.53,3,0,3,True,1.0,2,2,2,3.475,67.29,1
122628,2,4,3.351,7.89,1,0,3,False,1.13,3,0,3,3.471,98.92,1
122629,1,4,3.109,3.07,4,1,1,False,7.71,1,0,5,3.337,80.93,2
122630,4,3,2.787,5.85,4,2,5,False,8.46,4,2,4,3.113,74.32,0
122631,0,3,3.455,9.01,0,0,3,False,14.0,1,2,5,3.779,71.56,2
122632,0,4,2.972,10.83,4,2,1,False,23.49,4,0,3,3.3,75.22,1
122633,3,2,3.688,0.55,4,0,4,False,10.54,3,2,2,3.887,79.38,2
122634,3,2,2.247,11.83,1,0,4,False,15.71,4,2,5,2.636,66.94,0
122635,2,2,2.868,2.75,3,2,4,False,19.19,1,1,1,3.181,85.17,1
122636,2,0,3.236,4.04,4,1,3,False,12.28,3,1,5,3.47,84.1,1
122637,1,3,3.417,8.6,3,1,3,False,18.15,3,1,2,3.845,73.15,1
122638,4,3,3.58,1.54,1,0,4,True,12.23,2,1,4,3.965,100.0,1
122639,2,2,1.829,5.7,0,0,4,True,9.68,1,2,4,1.918,74.91,0
122640,4,3,3.964,0.61,1,0,4,True,5.33,1,0,2,4.0,100.0,1
122641,2,1,3.473,13.61,0,1,3,True,11.62,6,1,9,3.467,91.53,0
122642,1,1,3.094,21.93,4,1,3,True,2.62,8,1,3,3.452,79.93,0
122643,4,2,3.853,36.89,2,1,1,True,11.14,5,0,2,3.822,53.42,0
122644,4,2,3.825,0.32,0,0,3,True,14.33,1,2,5,4.0,86.86,2
122645,1,2,3.148,7.71,3,2,2,False,8.56,4,1,4,3.2,74.44,2
122646,4,2,3.552,40.0,0,1,2,False,4.52,10,1,7,3.686,42.12,0
122647,3,2,3.839,8.23,4,2,5,False,13.06,5,1,3,4.0,78.57,0
122648,4,3,3.68,7.73,1,0,3,False,21.29,3,0,6,4.0,95.6,0
122649,1,1,2.695,1.42,3,0,3,False,9.88,2,1,5,2.952,70.65,1
122650,2,0,2.581,22.99,0,1,3,False,11.28,8,1,7,2.486,72.55,2
122651,4,4,3.611,27.6,3,0,3,True,1.83,4,1,5,3.678,58.81,0
122652,2,0,3.476,6.05,0,2,1,False,17.48,2,1,7,4.0,87.65,2
122653,1,3,2.594,18.76,4,1,1,False,5.24,4,1,2,3.044,74.0,1
122654,0,4,2.697,6.5,0,2,4,True,11.03,1,2,2,3.007,51.48,2
122655,1,2,2.937,4.85,1,2,2,True,10.11,1,0,5,3.195,70.67,1
122656,4,2,2.707,0.3,0,0,3,False,14.73,4,0,1,2.872,81.92,1
122657,4,1,2.948,9.02,1,1,2,True,1.0,2,0,6,2.998,69.32,2
122658,2,2,1.808,0.89,0,2,1,False,12.47,1,1,7,2.143,47.35,2
122659,4,3,3.375,6.99,1,0,5,False,12.42,2,2,5,3.82,93.62,2
122660,2,0,2.654,16.6,2,0,4,True,1.0,6,0,4,2.501,77.02,2
122661,3,3,2.727,5.53,0,0,5,True,10.56,3,1,3,2.91,100.0,2
122662,1,4,2.715,4.71,3,2,4,False,13.28,3,1,4,2.816,88.58,2
122663,1,1,3.316,0.86,1,1,2,False,8.35,1,0,5,3.709,62.26,2
122664,1,3,3.267,22.17,3,0,3,False,1.0,7,1,6,3.251,74.99,0
122665,0,0,2.465,7.82,0,2,5,False,22.76,3,1,2,2.691,83.06,2
122666,4,0,3.334,8.84,1,2,2,False,12.71,4,0,5,3.564,84.3,2
122667,0,4,3.269,2.19,4,1,1,False,7.38,1,0,2,3.545,65.18,2
122668,3,0,2.535,5.45,1,2,2,True,8.31,1,1,1,2.763,54.81,1
122669,4,3,2.853,20.85,1,2,3,True,10.62,4,2,8,2.961,65.43,0
122670,2,1,3.489,3.54,0,0,3,False,16.45,2,0,6,3.82,100.0,1
122671,3,3,2.757,6.9,4,1,2,False,14.13,2,1,2,2.757,62.15,2
122672,0,4,2.483,8.01,0,2,4,True,5.54,7,2,6,2.638,88.11,2
122673,4,2,2.55,2.95,4,1,2,False,10.9,2,2,6,2.827,77.34,0
122674,1,3,3.152,3.93,3,1,2,False,14.59,3,0,2,3.215,78.18,1
122675,2,1,3.397,2.78,0,1,3,False,8.31,1,1,3,3.714,59.78,2
122676,2,0,3.647,1.1,1,0,3,False,9.85,3,1,5,4.0,95.02,2
122677,2,2,2.51,10.52,0,2,3,True,11.89,5,2,6,2.472,99.78,0
122678,4,2,3.019,11.05,1,1,1,True,9.3,5,1,5,3.262,81.05,0
122679,1,4,2.532,4.71,0,2,3,False,8.66,3,1,1,2.622,49.1,1
122680,0,2,3.606,2.82,0,2,3,False,13.73,5,0,4,3.913,71.89,1
122681,3,4,2.528,1.36,2,2,3,False,12.15,4,1,4,2.684,82.29,1
122682,4,4,3.454,14.34,0,0,4,False,6.64,6,0,4,3.445,80.25,0
122683,0,0,3.393,7.38,4,2,5,False,2.11,3,0,2,3.196,56.66,2
122684,4,2,3.178,10.43,4,0,4,False,14.3,5,0,5,3.636,88.85,1
122685,2,3,2.78,22.33,2,1,2,True,10.49,4,1,5,2.729,59.45,0
122686,3,0,3.52,29.25,4,1,3,True,9.62,7,1,2,3.451,54.49,0
122687,2,3,2.712,17.5,0,0,3,True,17.63,4,2,9,2.988,81.19,2
122688,4,4,3.322,2.61,1,1,3,False,8.79,3,1,4,3.403,35.26,1
122689,4,4,3.304,0.72,0,2,4,False,11.2,3,2,4,3.33,90.04,1
122690,2,1,3.406,7.33,1,2,4,False,4.49,2,0,6,3.522,87.69,0
122691,0,3,2.854,4.77,0,1,3,False,9.07,3,1,4,3.287,59.88,2
122692,3,3,3.038,2.59,4,0,4,True,13.34,2,2,6,3.769,77.03,0
122693,0,2,2.643,1.65,0,2,1,True,15.15,5,1,5,2.788,58.66,1
122694,3,4,2.93,5.72,4,1,2,True,3.36,5,2,6,2.89,68.12,2
122695,1,3,3.507,4.54,3,1,3,True,8.58,4,1,1,3.915,55.9,0
122696,3,2,2.817,11.02,4,1,2,False,12.8,5,0,2,3.017,64.27,2
122697,4,3,2.753,14.54,0,0,5,False,10.95,3,0,4,3.082,84.72,1
122698,3,2,3.621,1.52,2,1,3,False,7.74,3,1,2,3.768,69.92,2
122699,2,3,3.525,0.65,1,0,3,False,1.0,1,0,1,3.967,76.22,1
122700,3,3,2.706,2.57,2,1,3,False,9.59,3,2,2,3.08,79.75,1
122701,4,3,3.629,7.77,3,0,3,True,4.28,3,1,4,3.946,98.48,0
122702,1,4,2.998,11.57,2,2,2,True,8.56,3,2,5,3.136,58.99,0
122703,1,4,3.759,16.84,0,0,4,True,1.0,7,1,5,3.879,78.7,2
122704,3,1,3.025,1.48,3,0,3,False,14.33,1,1,1,3.171,91.8,0
122705,0,0,2.685,1.71,0,1,1,False,15.13,1,1,1,2.648,67.17,0
122706,2,4,2.77,3.77,0,1,1,False,15.26,1,0,6,2.894,63.8,1
122707,1,0,3.31,3.05,3,0,5,False,13.66,1,0,4,3.622,86.57,1
122708,2,0,3.459,1.78,1,2,1,False,13.38,2,0,5,3.515,81.65,1
122709,4,2,2.398,20.8,1,2,3,True,15.3,4,1,4,2.621,100.0,0
122710,4,1,3.011,12.43,1,2,1,False,9.26,6,2,9,3.024,73.07,2
122711,4,0,3.227,2.15,4,2,2,False,6.36,2,1,3,3.23,60.17,1
122712,1,3,3.145,4.02,3,0,3,False,13.32,1,1,3,3.5,80.46,2
122713,3,4,3.126,9.15,4,2,4,False,3.56,6,1,6,3.377,74.84,0
122714,3,2,1.696,2.87,1,2,2,False,10.17,2,1,3,1.922,70.67,1
122715,4,3,3.632,0.5,1,2,4,False,3.43,1,1,1,3.521,49.65,2
122716,4,3,3.675,10.05,1,2,2,True,7.93,2,1,2,3.955,88.03,1
122717,4,0,2.693,0.95,0,2,2,True,7.85,1,1,1,2.679,72.61,1
122718,4,0,3.651,16.9,4,1,1,True,9.7,5,1,6,3.684,85.56,2
122719,4,1,2.869,8.85,1,2,3,False,20.8,3,1,3,3.273,80.02,2
122720,2,0,3.162,5.39,0,2,2,False,29.46,2,1,3,3.501,72.12,1
122721,1,0,3.481,7.59,1,1,1,True,1.0,3,1,2,3.387,60.7,2
122722,1,2,2.979,5.27,4,2,2,False,11.67,2,0,6,3.011,64.08,1
122723,1,3,2.63,2.26,1,2,3,True,21.87,3,0,3,3.026,84.65,2
122724,2,2,3.259,11.42,0,1,3,False,8.64,5,2,10,3.257,60.44,2
122725,1,2,2.37,4.09,3,0,4,True,16.72,4,1,1,2.677,87.72,1
122726,0,3,3.102,12.56,4,2,3,False,20.23,6,0,4,3.251,91.31,0
